station_id,year,month,day,rides
40190,2019,4,6,6745
40190,2019,4,7,3087
40190,2019,4,8,4936
40190,2019,4,9,4569
40190,2019,4,10,3988
40190,2019,4,11,3771
40190,2019,4,12,3880
40190,2019,4,13,2439
40190,2019,4,14,1307
40190,2019,4,15,4076
40190,2019,4,16,4778
40190,2019,4,17,4683
40190,2019,4,18,3165
40190,2019,4,19,3325
40190,2019,4,20,2382
40190,2019,4,21,1871
40190,2019,4,22,3561
40190,2019,4,23,3948
40190,2019,4,24,4106
40190,2019,4,25,4182
40190,2019,4,26,6395
40190,2019,4,27,2071
40190,2019,4,28,3307
40190,2019,4,29,4115
40190,2019,4,30,3684
40210,2019,4,1,1514
40210,2019,4,2,1539
40210,2019,4,3,1561
40210,2019,4,4,1562
40210,2019,4,5,1500
40210,2019,4,6,849
40210,2019,4,7,548
40210,2019,4,8,1596
40210,2019,4,9,1573
40210,2019,4,10,1605
40210,2019,4,11,1605
40210,2019,4,12,1553
40210,2019,4,13,765
40210,2019,4,14,433
40210,2019,4,15,1383
40210,2019,4,16,1505
40210,2019,4,17,1482
40210,2019,4,18,1457
40210,2019,4,19,1271
40210,2019,4,20,826
40210,2019,4,21,502
40210,2019,4,22,1441
40210,2019,4,23,1440
40210,2019,4,24,1504
40210,2019,4,25,1507
40210,2019,4,26,1479
40210,2019,4,27,657
40210,2019,4,28,569
40210,2019,4,29,1440
40210,2019,4,30,1477
40220,2019,4,1,1562
40220,2019,4,2,1635
40220,2019,4,3,1713
40220,2019,4,4,1655
40220,2019,4,5,1473
40220,2019,4,6,929
40220,2019,4,7,637
40220,2019,4,8,1684
40220,2019,4,9,1597
40220,2019,4,10,1531
40220,2019,4,11,1516
40220,2019,4,12,1683
40220,2019,4,13,863
40220,2019,4,14,530
40220,2019,4,15,1306
40220,2019,4,16,1413
40220,2019,4,17,1463
40220,2019,4,18,1343
40220,2019,4,19,1257
40220,2019,4,20,833
40220,2019,4,21,674
40220,2019,4,22,1585
40220,2019,4,23,1641
40220,2019,4,24,1776
40220,2019,4,25,1761
40220,2019,4,26,1691
40220,2019,4,27,718
40220,2019,4,28,661
40220,2019,4,29,1492
40220,2019,4,30,1580
40230,2019,4,1,4169
40230,2019,4,2,4288
40230,2019,4,3,4440
40230,2019,4,4,4297
40230,2019,4,5,4103
40230,2019,4,6,1640
40230,2019,4,7,1057
40230,2019,4,8,4629
40230,2019,4,9,4576
40230,2019,4,10,4435
40230,2019,4,11,4454
40230,2019,4,12,4170
40230,2019,4,13,1595
40230,2019,4,14,853
40230,2019,4,15,3629
40230,2019,4,16,4391
40230,2019,4,17,4250
40230,2019,4,18,4079
40230,2019,4,19,3368
40230,2019,4,20,1453
40230,2019,4,21,1229
40230,2019,4,22,4303
40230,2019,4,23,4555
40230,2019,4,24,4653
40230,2019,4,25,4601
40230,2019,4,26,4215
40230,2019,4,27,1198
40230,2019,4,28,1113
40230,2019,4,29,4122
40230,2019,4,30,4188
40240,2019,4,1,6079
40240,2019,4,2,6186
40240,2019,4,3,6146
40240,2019,4,4,5947
40240,2019,4,5,6021
40240,2019,4,6,4425
40240,2019,4,7,3346
40240,2019,4,8,6292
40240,2019,4,9,6040
40240,2019,4,10,5793
40240,2019,4,11,5943
40240,2019,4,12,6096
40240,2019,4,13,4375
40240,2019,4,14,2783
40240,2019,4,15,5479
40240,2019,4,16,5764
40240,2019,4,17,5716
40240,2019,4,18,5160
40240,2019,4,19,5432
40240,2019,4,20,4166
40240,2019,4,21,3367
40240,2019,4,22,5732
40240,2019,4,23,5974
40240,2019,4,24,6154
40240,2019,4,25,6346
40240,2019,4,26,6421
40240,2019,4,27,3624
40240,2019,4,28,3436
40240,2019,4,29,5417
40240,2019,4,30,5681
40250,2019,4,1,1724
40250,2019,4,2,1795
40250,2019,4,3,1750
40250,2019,4,4,1740
40250,2019,4,5,1583
40250,2019,4,6,1109
40250,2019,4,7,815
40250,2019,4,8,1799
40250,2019,4,9,1855
40250,2019,4,10,1657
40250,2019,4,11,1693
40250,2019,4,12,1738
40250,2019,4,13,1137
40250,2019,4,14,723
40250,2019,4,15,1584
40250,2019,4,16,1647
40250,2019,4,17,1637
40250,2019,4,18,1506
40250,2019,4,19,1510
40250,2019,4,20,1047
40250,2019,4,21,896
40250,2019,4,22,1712
40250,2019,4,23,1789
40250,2019,4,24,1786
40250,2019,4,25,1822
40250,2019,4,26,1795
40250,2019,4,27,962
40250,2019,4,28,881
40250,2019,4,29,1609
40250,2019,4,30,1710
40260,2019,4,1,12061
40260,2019,4,2,12614
40260,2019,4,3,13065
40260,2019,4,4,12606
40260,2019,4,5,12095
40260,2019,4,6,7081
40260,2019,4,7,4256
40260,2019,4,8,13227
40260,2019,4,9,13302
40260,2019,4,10,12750
40260,2019,4,11,12953
40260,2019,4,12,11945
40260,2019,4,13,6601
40260,2019,4,14,3428
40260,2019,4,15,11090
40260,2019,4,16,11609
40260,2019,4,17,11334
40260,2019,4,18,10883
40260,2019,4,19,10102
40260,2019,4,20,6199
40260,2019,4,21,4487
40260,2019,4,22,12149
40260,2019,4,23,12960
40260,2019,4,24,13257
40260,2019,4,25,13384
40260,2019,4,26,12001
40260,2019,4,27,5103
40260,2019,4,28,4565
40260,2019,4,29,11817
40260,2019,4,30,12377
40270,2019,4,1,1106
40270,2019,4,2,1196
40270,2019,4,3,1119
40270,2019,4,4,1129
40270,2019,4,5,1195
40270,2019,4,6,738
40270,2019,4,7,539
40270,2019,4,8,1212
40270,2019,4,9,1188
40270,2019,4,10,1124
40270,2019,4,11,1195
40270,2019,4,12,1193
40270,2019,4,13,892
40270,2019,4,14,378
40270,2019,4,15,1104
40270,2019,4,16,1239
40270,2019,4,17,1153
40270,2019,4,18,1102
40270,2019,4,19,1097
40270,2019,4,20,689
40270,2019,4,21,516
40270,2019,4,22,1120
40270,2019,4,23,1243
40270,2019,4,24,1232
40270,2019,4,25,1216
40270,2019,4,26,1193
40270,2019,4,27,634
40270,2019,4,28,571
40270,2019,4,29,1074
40270,2019,4,30,1194
40280,2019,4,1,1868
40280,2019,4,2,1901
40280,2019,4,3,1971
40280,2019,4,4,1871
40280,2019,4,5,1840
40280,2019,4,6,1224
40280,2019,4,7,862
40280,2019,4,8,1994
40280,2019,4,9,1897
40280,2019,4,10,1802
40280,2019,4,11,1831
40280,2019,4,12,1902
40280,2019,4,13,1265
40280,2019,4,14,663
40280,2019,4,15,1724
40280,2019,4,16,1836
40280,2019,4,17,1819
40280,2019,4,18,1700
40280,2019,4,19,1677
40280,2019,4,20,1174
40280,2019,4,21,930
40280,2019,4,22,1790
40280,2019,4,23,1908
40280,2019,4,24,1938
40280,2019,4,25,1992
40280,2019,4,26,2041
40280,2019,4,27,983
40280,2019,4,28,842
40280,2019,4,29,1732
40280,2019,4,30,1827
40290,2019,4,1,1014
40290,2019,4,2,1015
40290,2019,4,3,1062
40290,2019,4,4,1029
40290,2019,4,5,964
40290,2019,4,6,619
40290,2019,4,7,370
40290,2019,4,8,1097
40290,2019,4,9,1066
40290,2019,4,10,1043
40290,2019,4,11,1030
40290,2019,4,12,1069
40290,2019,4,13,576
40290,2019,4,14,307
40290,2019,4,15,947
40290,2019,4,16,1033
40290,2019,4,17,958
40290,2019,4,18,855
40290,2019,4,19,880
40290,2019,4,20,545
40290,2019,4,21,495
40290,2019,4,22,949
40290,2019,4,23,998
40290,2019,4,24,1068
40290,2019,4,25,1031
40290,2019,4,26,1068
40290,2019,4,27,508
40290,2019,4,28,389
40290,2019,4,29,927
40290,2019,4,30,943
40300,2019,4,1,847
40300,2019,4,2,856
40300,2019,4,3,816
40300,2019,4,4,858
40300,2019,4,5,697
40300,2019,4,6,383
40300,2019,4,7,304
40300,2019,4,8,876
40300,2019,4,9,833
40300,2019,4,10,784
40300,2019,4,11,770
40300,2019,4,12,769
40300,2019,4,13,368
40300,2019,4,14,233
40300,2019,4,15,723
40300,2019,4,16,700
40300,2019,4,17,666
40300,2019,4,18,635
40300,2019,4,19,609
40300,2019,4,20,312
40300,2019,4,21,323
40300,2019,4,22,777
40300,2019,4,23,800
40300,2019,4,24,848
40300,2019,4,25,828
40300,2019,4,26,732
40300,2019,4,27,287
40300,2019,4,28,278
40300,2019,4,29,739
40300,2019,4,30,786
40310,2019,4,1,3666
40310,2019,4,2,3713
40310,2019,4,3,3859
40310,2019,4,4,3716
40310,2019,4,5,3479
40310,2019,4,6,1828
40310,2019,4,7,1178
40310,2019,4,8,3884
40310,2019,4,9,3753
40310,2019,4,10,3597
40310,2019,4,11,3633
40310,2019,4,12,3598
40310,2019,4,13,1781
40310,2019,4,14,993
40310,2019,4,15,3243
40310,2019,4,16,3435
40310,2019,4,17,3391
40310,2019,4,18,3105
40310,2019,4,19,2892
40310,2019,4,20,1674
40310,2019,4,21,1196
40310,2019,4,22,3698
40310,2019,4,23,3781
40310,2019,4,24,3839
40310,2019,4,25,3945
40310,2019,4,26,3704
40310,2019,4,27,1493
40310,2019,4,28,1281
40310,2019,4,29,3495
40310,2019,4,30,3668
40320,2019,4,1,6102
40320,2019,4,2,6427
40320,2019,4,3,6401
40320,2019,4,4,6446
40320,2019,4,5,6332
40320,2019,4,6,3182
40320,2019,4,7,2112
40320,2019,4,8,6328
40320,2019,4,9,6418
40320,2019,4,10,6318
40320,2019,4,11,6585
40320,2019,4,12,6733
40320,2019,4,13,3342
40320,2019,4,14,1608
40320,2019,4,15,5956
40320,2019,4,16,6075
40320,2019,4,17,6088
40320,2019,4,18,5855
40320,2019,4,19,5146
40320,2019,4,20,2736
40320,2019,4,21,1906
40320,2019,4,22,5916
40320,2019,4,23,6391
40320,2019,4,24,6280
40320,2019,4,25,6596
40320,2019,4,26,6669
40320,2019,4,27,2312
40320,2019,4,28,2222
40320,2019,4,29,5829
40350,2019,4,24,7679
40320,2019,4,30,6221
40330,2019,4,1,9797
40330,2019,4,2,10378
40330,2019,4,3,10410
40330,2019,4,4,10785
40330,2019,4,5,11612
40330,2019,4,6,9547
40330,2019,4,7,6623
40330,2019,4,8,10066
40330,2019,4,9,10665
40330,2019,4,10,10717
40330,2019,4,11,11069
40330,2019,4,12,11808
40330,2019,4,13,9882
40330,2019,4,14,5412
40330,2019,4,15,10257
40330,2019,4,16,10631
40330,2019,4,17,10393
40330,2019,4,18,10734
40330,2019,4,19,11758
40330,2019,4,20,9294
40330,2019,4,21,6608
40330,2019,4,22,9460
40330,2019,4,23,11139
40330,2019,4,24,11756
40330,2019,4,25,12026
40330,2019,4,26,12453
40330,2019,4,27,7947
40330,2019,4,28,6996
40330,2019,4,29,10037
40330,2019,4,30,10357
40340,2019,4,1,3273
40340,2019,4,2,3333
40340,2019,4,3,3273
40340,2019,4,4,3390
40340,2019,4,5,3161
40340,2019,4,6,2370
40340,2019,4,7,1581
40340,2019,4,8,3324
40340,2019,4,9,3192
40340,2019,4,10,3081
40340,2019,4,11,3233
40340,2019,4,12,3250
40340,2019,4,13,2209
40340,2019,4,14,1269
40340,2019,4,15,3132
40340,2019,4,16,3180
40340,2019,4,17,3022
40340,2019,4,18,2967
40340,2019,4,19,2836
40340,2019,4,20,2055
40340,2019,4,21,1562
40340,2019,4,22,2981
40340,2019,4,23,3160
40340,2019,4,24,3218
40340,2019,4,25,3223
40340,2019,4,26,3154
40340,2019,4,27,1871
40340,2019,4,28,1686
40340,2019,4,29,2983
40340,2019,4,30,3127
40350,2019,4,1,6754
40350,2019,4,2,6852
40350,2019,4,3,7407
40350,2019,4,4,6782
40350,2019,4,5,6401
40350,2019,4,6,2305
40350,2019,4,7,1488
40350,2019,4,8,7444
40350,2019,4,9,7592
40350,2019,4,10,7441
40350,2019,4,11,7394
40350,2019,4,12,7185
40350,2019,4,13,2252
40350,2019,4,14,982
40350,2019,4,15,7150
40350,2019,4,16,7281
40350,2019,4,17,7569
40350,2019,4,18,7021
40350,2019,4,19,6457
40350,2019,4,20,1834
40350,2019,4,21,1367
40350,2019,4,22,7175
40350,2019,4,23,7202
40350,2019,4,25,7253
40350,2019,4,26,7029
40350,2019,4,27,1589
40350,2019,4,28,1560
40350,2019,4,29,6851
40350,2019,4,30,6961
40360,2019,4,1,3566
40360,2019,4,2,3609
40360,2019,4,3,3687
40360,2019,4,4,3503
40360,2019,4,5,3560
40360,2019,4,6,2024
40360,2019,4,7,1380
40360,2019,4,8,3880
40360,2019,4,9,3693
40360,2019,4,10,3570
40360,2019,4,11,3644
40360,2019,4,12,3598
40360,2019,4,13,2356
40360,2019,4,14,915
40360,2019,4,15,3419
40360,2019,4,16,3481
40360,2019,4,17,3646
40360,2019,4,18,3379
40360,2019,4,19,3112
40360,2019,4,20,1960
40360,2019,4,21,1365
40360,2019,4,22,3286
40360,2019,4,23,3719
40360,2019,4,24,3834
40360,2019,4,25,3801
40360,2019,4,26,3573
40360,2019,4,27,1563
40360,2019,4,28,1526
40360,2019,4,29,3156
40360,2019,4,30,3473
40370,2019,4,1,13834
40370,2019,4,2,13621
40370,2019,4,3,14075
40370,2019,4,4,14140
40370,2019,4,5,13745
40370,2019,4,6,6853
40370,2019,4,7,4317
40370,2019,4,8,14004
40370,2019,4,9,14393
40370,2019,4,10,14108
40370,2019,4,11,13722
40370,2019,4,12,13564
40370,2019,4,13,6264
40370,2019,4,14,3276
40370,2019,4,15,13243
40370,2019,4,16,13759
40370,2019,4,17,13505
40370,2019,4,18,13419
40370,2019,4,19,12007
40370,2019,4,20,5666
40370,2019,4,21,4384
40370,2019,4,22,13314
40370,2019,4,23,13820
40370,2019,4,24,14118
40370,2019,4,25,14161
40370,2019,4,26,13836
40370,2019,4,27,4963
40370,2019,4,28,4856
40370,2019,4,29,13048
40370,2019,4,30,14043
40380,2019,4,1,20362
40380,2019,4,2,20662
40380,2019,4,3,21486
40380,2019,4,4,21494
40380,2019,4,5,20806
40380,2019,4,6,6160
40380,2019,4,7,4336
40380,2019,4,8,21043
40380,2019,4,9,21979
40380,2019,4,10,20739
40380,2019,4,11,21099
40380,2019,4,12,20342
40380,2019,4,13,5798
40380,2019,4,14,3328
40380,2019,4,15,20154
40380,2019,4,16,20876
40380,2019,4,17,20153
40380,2019,4,18,20113
40380,2019,4,19,17064
40380,2019,4,20,5185
40380,2019,4,21,4384
40380,2019,4,22,20260
40380,2019,4,23,21071
40380,2019,4,24,21361
40380,2019,4,25,22001
40380,2019,4,26,20847
40380,2019,4,27,3953
40380,2019,4,28,4404
40380,2019,4,29,18771
40380,2019,4,30,20792
40390,2019,4,1,3146
40390,2019,4,2,3158
40390,2019,4,3,3381
40390,2019,4,4,3212
40390,2019,4,5,2990
40390,2019,4,6,1468
40390,2019,4,7,1007
40390,2019,4,8,3385
40390,2019,4,9,3372
40390,2019,4,10,3186
40390,2019,4,11,3341
40390,2019,4,12,3195
40390,2019,4,13,1444
40390,2019,4,14,771
40390,2019,4,15,3127
40390,2019,4,16,3272
40390,2019,4,17,3230
40390,2019,4,18,3090
40390,2019,4,19,2658
40390,2019,4,20,1299
40390,2019,4,21,1049
40390,2019,4,22,3089
40390,2019,4,23,3236
40390,2019,4,24,3352
40390,2019,4,25,3411
40390,2019,4,26,3079
40390,2019,4,27,1048
40390,2019,4,28,947
40390,2019,4,29,2966
40390,2019,4,30,3202
40400,2019,4,1,919
40400,2019,4,2,932
40400,2019,4,3,960
40400,2019,4,4,945
40400,2019,4,5,981
40400,2019,4,6,581
40400,2019,4,7,363
40400,2019,4,8,976
40400,2019,4,9,953
40400,2019,4,10,944
40400,2019,4,11,985
40400,2019,4,12,957
40400,2019,4,13,558
40400,2019,4,14,308
40400,2019,4,15,927
40400,2019,4,16,942
40400,2019,4,17,909
40400,2019,4,18,912
40400,2019,4,19,913
40400,2019,4,20,475
40400,2019,4,21,360
40400,2019,4,22,863
40400,2019,4,23,903
40400,2019,4,24,930
40400,2019,4,25,940
40400,2019,4,26,977
40400,2019,4,27,420
40400,2019,4,28,369
40400,2019,4,29,886
40400,2019,4,30,945
40420,2019,4,1,1127
40420,2019,4,2,1140
40420,2019,4,3,1257
40420,2019,4,4,1129
40420,2019,4,5,1170
40420,2019,4,6,777
40420,2019,4,7,553
40420,2019,4,8,1209
40420,2019,4,9,1258
40420,2019,4,10,1074
40420,2019,4,11,1183
40420,2019,4,12,1218
40420,2019,4,13,827
40420,2019,4,14,430
40420,2019,4,15,1151
40420,2019,4,16,1175
40420,2019,4,17,1203
40420,2019,4,18,1094
40420,2019,4,19,1095
40420,2019,4,20,755
40420,2019,4,21,541
40420,2019,4,22,1204
40420,2019,4,23,1218
40420,2019,4,24,1217
40420,2019,4,25,1310
40420,2019,4,26,1334
40420,2019,4,27,690
40420,2019,4,28,618
40420,2019,4,29,1060
40420,2019,4,30,1185
40430,2019,4,1,3454
40430,2019,4,2,3377
40430,2019,4,3,3373
40430,2019,4,4,3516
40430,2019,4,5,3092
40430,2019,4,6,906
40430,2019,4,7,797
40430,2019,4,8,3362
40430,2019,4,9,3376
40430,2019,4,10,3475
40430,2019,4,11,3379
40430,2019,4,12,3126
40430,2019,4,13,920
40430,2019,4,14,784
40430,2019,4,15,3344
40430,2019,4,16,3336
40430,2019,4,17,3291
40430,2019,4,18,3311
40430,2019,4,19,2737
40430,2019,4,20,944
40430,2019,4,21,902
40430,2019,4,22,3404
40430,2019,4,23,3438
40430,2019,4,24,3431
40430,2019,4,25,3373
40430,2019,4,26,3046
40430,2019,4,27,810
40430,2019,4,28,828
40430,2019,4,29,3325
40430,2019,4,30,3485
40440,2019,4,1,1312
40440,2019,4,2,1358
40440,2019,4,3,1366
40440,2019,4,4,1341
40440,2019,4,5,1291
40440,2019,4,6,762
40440,2019,4,7,542
40440,2019,4,8,1380
40440,2019,4,9,1418
40440,2019,4,10,1245
40440,2019,4,11,1318
40440,2019,4,12,1358
40440,2019,4,13,698
40440,2019,4,14,438
40440,2019,4,15,1137
40440,2019,4,16,1317
40440,2019,4,17,1236
40440,2019,4,18,1123
40440,2019,4,19,1085
40440,2019,4,20,719
40440,2019,4,21,525
40440,2019,4,22,1290
40440,2019,4,23,1393
40440,2019,4,24,1371
40440,2019,4,25,1369
40440,2019,4,26,1404
40440,2019,4,27,594
40440,2019,4,28,552
40440,2019,4,29,1193
40440,2019,4,30,1273
40450,2019,4,1,9080
40450,2019,4,2,8979
40450,2019,4,3,9503
40450,2019,4,4,8892
40450,2019,4,5,8647
40450,2019,4,6,5852
40450,2019,4,7,4273
40450,2019,4,8,9396
40450,2019,4,9,9141
40450,2019,4,10,8714
40450,2019,4,11,8794
40450,2019,4,12,8872
40450,2019,4,13,5474
40450,2019,4,14,3487
40450,2019,4,15,7864
40450,2019,4,16,8581
40450,2019,4,17,8346
40450,2019,4,18,7672
40450,2019,4,19,7482
40450,2019,4,20,5476
40450,2019,4,21,4287
40450,2019,4,22,8762
40450,2019,4,23,9089
40450,2019,4,24,9592
40450,2019,4,25,9585
40450,2019,4,26,9537
40450,2019,4,27,5000
40450,2019,4,28,4321
40450,2019,4,29,8425
40450,2019,4,30,8786
40460,2019,4,1,8266
40460,2019,4,2,8464
40460,2019,4,3,8500
40460,2019,4,4,8770
40460,2019,4,5,7801
40460,2019,4,6,1942
40460,2019,4,7,1281
40460,2019,4,8,8535
40460,2019,4,9,8742
40460,2019,4,10,8801
40460,2019,4,11,8550
40460,2019,4,12,7696
40460,2019,4,13,1819
40460,2019,4,14,805
40460,2019,4,15,8213
40460,2019,4,16,8385
40460,2019,4,17,8392
40460,2019,4,18,8006
40460,2019,4,19,6422
40460,2019,4,20,1702
40460,2019,4,21,1049
40460,2019,4,22,7877
40460,2019,4,23,8749
40460,2019,4,24,8653
40460,2019,4,25,8497
40460,2019,4,26,8207
40460,2019,4,27,2320
40460,2019,4,28,1666
40460,2019,4,29,8018
40460,2019,4,30,8519
40470,2019,4,1,2173
40470,2019,4,2,2183
40470,2019,4,3,2288
40470,2019,4,4,2311
40470,2019,4,5,1626
40470,2019,4,6,971
40470,2019,4,7,620
40470,2019,4,8,2283
40470,2019,4,9,1888
40470,2019,4,10,2109
40470,2019,4,11,1701
40470,2019,4,12,2193
40470,2019,4,13,1060
40470,2019,4,14,441
40470,2019,4,15,1350
40470,2019,4,16,1465
40470,2019,4,17,1453
40470,2019,4,18,1329
40470,2019,4,19,1362
40470,2019,4,20,735
40470,2019,4,21,644
40470,2019,4,22,2178
40470,2019,4,23,2223
40470,2019,4,24,2315
40470,2019,4,25,2466
40470,2019,4,26,2292
40470,2019,4,27,746
40470,2019,4,28,642
40470,2019,4,29,2092
40470,2019,4,30,2239
40480,2019,4,1,1100
40480,2019,4,2,1187
40480,2019,4,3,1172
40480,2019,4,4,1117
40480,2019,4,5,1130
40480,2019,4,6,807
40480,2019,4,7,642
40480,2019,4,8,1133
40480,2019,4,9,1234
40480,2019,4,10,1131
40480,2019,4,11,1126
40480,2019,4,12,1173
40480,2019,4,13,849
40480,2019,4,14,429
40480,2019,4,15,1040
40480,2019,4,16,1091
40480,2019,4,17,1033
40480,2019,4,18,965
40480,2019,4,19,1047
40480,2019,4,20,734
40480,2019,4,21,573
40480,2019,4,22,1084
40480,2019,4,23,1173
40480,2019,4,24,1268
40480,2019,4,25,1262
40480,2019,4,26,1247
40480,2019,4,27,657
40480,2019,4,28,540
40480,2019,4,29,1042
40480,2019,4,30,1067
40490,2019,4,1,2565
40490,2019,4,2,2735
40490,2019,4,3,2857
40490,2019,4,4,2872
40490,2019,4,5,2888
40490,2019,4,6,1639
40490,2019,4,7,1303
40490,2019,4,8,2657
40490,2019,4,9,2814
40490,2019,4,10,2853
40490,2019,4,11,2952
40490,2019,4,12,3045
40490,2019,4,13,1689
40490,2019,4,14,905
40490,2019,4,15,2675
40490,2019,4,16,2864
40490,2019,4,17,2897
40490,2019,4,18,2848
40490,2019,4,19,2610
40490,2019,4,20,1425
40490,2019,4,21,1088
40490,2019,4,22,2660
40490,2019,4,23,2808
40490,2019,4,24,2828
40490,2019,4,25,3055
40490,2019,4,26,2985
40490,2019,4,27,1269
40490,2019,4,28,1210
40490,2019,4,29,2697
40490,2019,4,30,2720
40510,2019,4,1,995
40510,2019,4,2,992
40510,2019,4,3,1050
40510,2019,4,4,1020
40510,2019,4,5,1023
40510,2019,4,6,781
40510,2019,4,7,439
40510,2019,4,8,1071
40510,2019,4,9,1073
40510,2019,4,10,1002
40510,2019,4,11,1041
40510,2019,4,12,1070
40510,2019,4,13,666
40510,2019,4,14,326
40510,2019,4,15,961
40510,2019,4,16,988
40510,2019,4,17,991
40510,2019,4,18,914
40510,2019,4,19,933
40510,2019,4,20,649
40510,2019,4,21,433
40510,2019,4,22,998
40510,2019,4,23,1061
40510,2019,4,24,1088
40510,2019,4,25,1150
40510,2019,4,26,1137
40510,2019,4,27,455
40510,2019,4,28,454
40510,2019,4,29,947
40510,2019,4,30,966
40520,2019,4,1,788
40520,2019,4,2,854
40520,2019,4,3,865
40520,2019,4,4,855
40520,2019,4,5,887
40520,2019,4,6,571
40520,2019,4,7,326
40520,2019,4,8,844
40520,2019,4,9,816
40520,2019,4,10,869
40520,2019,4,11,851
40520,2019,4,12,882
40520,2019,4,13,602
40520,2019,4,14,218
40520,2019,4,15,826
40520,2019,4,16,833
40520,2019,4,17,887
40520,2019,4,18,864
40520,2019,4,19,817
40520,2019,4,20,478
40520,2019,4,21,340
40520,2019,4,22,748
40520,2019,4,23,883
40520,2019,4,24,863
40520,2019,4,25,875
40520,2019,4,26,916
40520,2019,4,27,414
40520,2019,4,28,344
40520,2019,4,29,775
40520,2019,4,30,829
40530,2019,4,1,5566
40530,2019,4,2,5854
40530,2019,4,3,5794
40530,2019,4,4,5681
40530,2019,4,5,5424
40530,2019,4,6,2606
40530,2019,4,7,1649
40530,2019,4,8,5523
40530,2019,4,9,5738
40530,2019,4,10,5486
40530,2019,4,11,5648
40530,2019,4,12,5417
40530,2019,4,13,2885
40530,2019,4,14,1249
40530,2019,4,15,5287
40530,2019,4,16,5459
40530,2019,4,17,5462
40530,2019,4,18,5084
40530,2019,4,19,4369
40530,2019,4,20,2223
40530,2019,4,21,1336
40530,2019,4,22,5210
40530,2019,4,23,5653
40530,2019,4,24,5575
40530,2019,4,25,5545
40530,2019,4,26,5445
40530,2019,4,27,1992
40530,2019,4,28,1841
40530,2019,4,29,4978
40530,2019,4,30,5281
40540,2019,4,1,6870
40540,2019,4,2,6891
40540,2019,4,3,7117
40540,2019,4,4,6831
40540,2019,4,5,6071
40540,2019,4,6,4422
40540,2019,4,7,2852
40540,2019,4,8,7062
40540,2019,4,9,6954
40540,2019,4,10,6775
40540,2019,4,11,6965
40540,2019,4,12,6300
40540,2019,4,13,4335
40540,2019,4,14,2270
40540,2019,4,15,5735
40540,2019,4,16,5821
40540,2019,4,17,5685
40540,2019,4,18,5445
40540,2019,4,19,5434
40540,2019,4,20,3812
40540,2019,4,21,2486
40540,2019,4,22,6525
40540,2019,4,23,6901
40540,2019,4,24,6915
40540,2019,4,25,7116
40540,2019,4,26,6246
40540,2019,4,27,3618
40540,2019,4,28,2902
40540,2019,4,29,6376
40540,2019,4,30,6642
40550,2019,4,1,4042
40550,2019,4,2,4204
40550,2019,4,3,4356
40550,2019,4,4,4313
40550,2019,4,5,4167
40550,2019,4,6,2157
40550,2019,4,7,1619
40550,2019,4,8,4290
40550,2019,4,9,4500
40550,2019,4,10,4288
40550,2019,4,11,4221
40550,2019,4,12,4319
40550,2019,4,13,2148
40550,2019,4,14,1359
40550,2019,4,15,3837
40550,2019,4,16,4133
40550,2019,4,17,4078
40550,2019,4,18,3962
40550,2019,4,19,3573
40550,2019,4,20,2069
40550,2019,4,21,1535
40550,2019,4,22,4005
40550,2019,4,23,4207
40550,2019,4,24,4378
40550,2019,4,25,4435
40550,2019,4,26,4249
40550,2019,4,27,1775
40550,2019,4,28,1675
40550,2019,4,29,3983
40550,2019,4,30,4215
40560,2019,4,1,10019
40560,2019,4,2,10618
40560,2019,4,3,10552
40560,2019,4,4,10542
40560,2019,4,5,7819
40560,2019,4,6,3653
40560,2019,4,7,2213
40560,2019,4,8,10632
40560,2019,4,9,10895
40560,2019,4,10,10767
40560,2019,4,11,10481
40560,2019,4,12,7995
40560,2019,4,13,3672
40560,2019,4,14,1847
40560,2019,4,15,9919
40560,2019,4,16,10311
40560,2019,4,17,9873
40560,2019,4,18,9531
40560,2019,4,19,6246
40560,2019,4,20,3259
40560,2019,4,21,2096
40560,2019,4,22,9437
40560,2019,4,23,10776
40560,2019,4,24,10369
40560,2019,4,25,10213
40560,2019,4,26,7749
40560,2019,4,27,2976
40560,2019,4,28,2342
40560,2019,4,29,9529
40560,2019,4,30,10324
40570,2019,4,1,5553
40570,2019,4,2,5865
40570,2019,4,3,5833
40570,2019,4,4,5846
40570,2019,4,5,5850
40570,2019,4,6,3268
40570,2019,4,7,2174
40570,2019,4,8,5771
40570,2019,4,9,5853
40570,2019,4,10,5664
40570,2019,4,11,5968
40570,2019,4,12,5910
40570,2019,4,13,3147
40570,2019,4,14,1563
40570,2019,4,15,5368
40570,2019,4,16,5602
40570,2019,4,17,5540
40570,2019,4,18,5450
40570,2019,4,19,4982
40570,2019,4,20,2789
40570,2019,4,21,1814
40570,2019,4,22,5386
40570,2019,4,23,5743
40570,2019,4,24,5843
40570,2019,4,25,5854
40570,2019,4,26,5887
40570,2019,4,27,2258
40570,2019,4,28,2082
40570,2019,4,29,5215
40570,2019,4,30,5549
40580,2019,4,1,2043
40580,2019,4,2,2217
40580,2019,4,3,2202
40580,2019,4,4,2114
40580,2019,4,5,2183
40580,2019,4,6,1198
40580,2019,4,7,734
40580,2019,4,8,2151
40580,2019,4,9,2228
40580,2019,4,10,2045
40580,2019,4,11,2165
40580,2019,4,12,2095
40580,2019,4,13,1159
40580,2019,4,14,563
40580,2019,4,15,2026
40580,2019,4,16,2252
40580,2019,4,17,2096
